idx,hash,firstTriplet,quintets,quintetInKeyWindow
29733,83a81ecf2ea1d31aeee6d2dde7a3c904,e,#,#N/A
29735,e6679cfff999c7e2c3d5d5286743cc67,f,#,#N/A
29741,18cb679f7ff6baa274440084b7d02834,4,#,#N/A
29770,528f1027e64c777ab70691832f44c967,7,#,822
29774,f972362d7934c31ba748ff2220c00595,2,#,#N/A
29791,9220694445f1dc7297a54064b37e6622,4,#,#N/A
29800,59de7ecddd7466667047241fe2df50c9,d,#,#N/A
29817,4827f5ab499a740b6da20a2246777d0f,7,#,818
29819,26f06a6ad440acc6000821d1c77bcf3f,0,#,#N/A
29822,7fafffc3ce042cc2272f2e08e2d91cd5,f,#,#N/A
29829,c0542edac8b491138bbbe2abd95e2272,b,#,#N/A
29834,d1a3ca9714d569eefdfff35023c2797d,f,#,#N/A
29851,23f263a8c03a19cc6ecaf68555303a4c,5,#,449
29855,008a00888cce8391f395de7a880dab10,8,#,#N/A
29857,f61aaae68570ca165c2a63d53dd35918,a,#,#N/A
29860,cefe2385e87f6064edeb14ead5bccc38,c,#,#N/A
29867,eecd72999f0c0ae9bf925e13d26d1d62,9,#,154
29874,103a46383b9a9aaa762f2f5f8c74ad5e,a,#,#N/A
29877,80ac5558a9942802242b3efa2d732431,5,#,443
29896,6d18784d0a9a49b748f458f70949991a,9,#,151
29915,777e13ee4fa6f714ddb81f505ef43915,7,#,805
29931,8bae8401f6851935eddd5f17bf9674aa,d,#,#N/A
29941,f3a83c0254168935dc777a4f7516f6ef,7,#,803
29942,2a241570f1294293b18ba6af719f2228,2,#,#N/A
29951,4809f006cfdb43d3979e2dc455536b47,5,#,437
29955,7e7fd6c2d3cd881955de18dc1d19aaad,a,#,#N/A
29961,9a5c9ead9b17b71e33b16338807eee3c,e,#,#N/A
29964,9dc1b0d68b79fffdc03ab1a4a55b3a04,f,#,#N/A
29979,7e6009ddcd9444b15c01edbc9d30a51c,4,#,#N/A
29992,7eae504442b00533a0a29f369e0fa1d2,4,#,#N/A
30000,bf8690c196e40ba5439eeec82c74b463,e,#,#N/A
30009,580c4333059d093918859c36fb091907,3,#,#N/A
30015,17af38d5c3d76183f3e20002e281b876,0,#,#N/A
30026,00fc36f3aec3addb64c2de74100030b8,0,#,#N/A
30032,083ba943c3b5f4efb957333af8026cd3,3,#,#N/A
30052,f619ae3ccd238474708e9fc06f0aaac6,a,#,#N/A
30053,ca8ffc3900297fc373d2b841c1119479,1,#,#N/A
30060,64add626a79e9c4f13fff40f686c1ac6,f,#,#N/A
30071,8e929e22f1a043bd93e7aaaf675cc786,a,#,#N/A
30076,0fdbfae689ec27e5f67d0a07efb99ddd,d,#,#N/A
30083,a345d433329d302f9994762927f2af77,3,#,#N/A
30095,0fecb412bc89248f2032d5c0a4cccb8e,c,#,#N/A
30101,5852e0593ee005b2dbf32e75325fffbd,f,#,#N/A
30117,0c21693bce8c66bbb22286995c5d6b5e,b,#,#N/A
30126,5bbb0fa7552ee5d424c33a4e741e142a,b,#,#N/A
30129,69b59425710c2127ff93ab5e666ad6b7,6,#,#N/A
30149,e955548ae20a4bc525d729b82567730c,5,#,415
30152,bc111a013501c127d0e518ddca92c834,1,#,#N/A
30166,55b6c0981f164bb4c5deeec1ed94d97d,e,#,#N/A
30174,cac2edd61cd056ccd86469153eeea01a,e,#,#N/A
30178,ddd64f34d1a741ab20c7eca31133d18f,d,#,#N/A
30199,c3b5870cd774e21a8ecceb30b0c38889,8,#,#N/A
30200,2d392a7bd888a0e0c642b67b76005d0e,8,#,#N/A
30232,49a2f6999d7713f538e56e37c227ae51,9,#,117
30259,866137faf43992ccc43fb8243148ac60,c,#,#N/A
30271,8d5fd04c5efe6cd20b9ec02f4caaa565,a,#,#N/A
30279,24664de3e515702c0c0be86667b48376,6,#,#N/A
30296,537221700eb6d83777aefab1a619cc8b,7,#,768
30305,207e7afcc631113576b9ef05248899ff,1,#,#N/A
30313,bc84e8802b72e63e44234888bffd0a2e,8,#,#N/A
30319,0a13a1f7a0555931f776643df98a47c1,5,#,401
30320,98c635a555ca2e906705fff1c88e2187,5,#,400
30325,da677de22fe78a51d76edab333d67995,3,#,#N/A
30334,777f52ae59a68c27277546d93c0b8ea0,7,#,762
30335,2c1674cbeee5f2f3f57d7f40bd5f8dda,e,#,#N/A
30341,797849ddd1eaa8587a0b98bafa29d95f,d,#,#N/A
30350,bdeeb40eb899c0dc990cb08479d2220f,2,#,#N/A
30351,39a0fd9e922702444ce3269dd7475c6a,4,#,#N/A
30360,239dc888a72c19bbcd26e13a1a8ccb5e,8,#,#N/A
30364,8ecd953ee8bf561dafaa8d56a5554bd6,5,#,392
30368,c0d3083fbbe1d777148a842f25aefbcf,7,#,755
30382,dc10ad16360a50debe7dfa504449ca15,4,#,#N/A
30388,91a0b94b449edea74e9c604449eb25b4,4,#,#N/A
30418,7ffd04337b3482f74e2c13dddf7f82b1,d,#,#N/A
30423,aea50c9ced98c91709999463f0a1c222,2,#,#N/A
30426,11fb1fff9e3fe7a3ec3f98841f1ca832,f,#,#N/A
30437,e27b4e264222008465fd338b07b27f85,2,#,#N/A
30469,2bf9a855ccc06a6e670afa6b2e32933b,c,#,#N/A
30475,72226342afa7d2c6475af5bcee15dc60,2,#,#N/A
30491,708baf16f88848ff033a0b2a77155284,8,#,#N/A
30496,5290744478dae6a175082ec56547febb,4,#,#N/A
30508,111bea9cc6edd04296893731e197a67f,1,#,#N/A
30551,783162eece33638089f5be666b73731c,6,#,#N/A
30553,bbb6f51eb097ca748235c2bccbe2ad45,b,#,#N/A
30563,270a9f77aaa97edc9eff1bee09bee4f1,a,#,#N/A
30575,af4d3100c27fffb0d6ff3c2e52be986f,f,#,#N/A
30588,598f5ce66510eeeaf941c9b26b6fda54,e,#,#N/A
30669,3e68b94977f61445831115858299597d,1,#,#N/A
30680,e04448a95b026b5c074e509449e984b4,4,#,#N/A
30683,c16dc71d167dcb7e5ef19c64ddd95fee,d,#,#N/A
30694,4af0eeed7ee8b4e6fa85d6580e3569b8,e,#,#N/A
30700,162c7c192344c6aa5f633314a1db142d,3,#,#N/A
30701,bafe1170313c2cff8d5d256f1aa92777,7,#,733
30703,c8ea1c0c6899b3507abb5b9d4441a857,4,#,#N/A
30747,4cc1cfda95b3d76cd568b34f5eee877e,e,#,#N/A
30749,2a44459c2fae7fab7fddc35f1366b4e4,4,#,#N/A
30764,b492fa1a3092eceb9992b1c32b6a982c,9,#,74
30766,d40cfddce98f63039f84f113aaac2b15,a,#,#N/A
30773,e9385f7e793e338883a09c753a4917ec,8,#,#N/A
30774,46d111a89450e98e5acc944a5a5ae739,1,#,#N/A
30777,94bce286b5c8683e9b21f9ecc4aaa0fc,a,#,#N/A
30791,62cee6a44f6660bac02adee59c6cd292,6,#,#N/A
30813,eb4e52c7c71920f77721b53b43e15fec,7,#,723
30821,2fdd15bc68eccc4c20909cc56b487975,c,#,#N/A
30827,a0cbc7cffd966aaa4f78dd7de4bf40a7,a,#,#N/A
30828,6ddd0525f021e5312fc52f244926b656,d,#,#N/A
30831,86cf33346944ac6b38c8e7df8fb07ae1,3,#,#N/A
30864,66627cced1f80876f26cfbac6d7d2495,6,#,#N/A
30865,072deee7547cad8c9495811dfd3c14e8,e,#,#N/A
30871,37c354a08aa9dfeb54b8b61ba3eee83e,e,#,#N/A
30889,c5c4a281999017b00adabace301ae39d,9,#,60
30894,ba397284155e480c7f3f087e18f9d111,1,#,#N/A
30917,dd51d6c8995eeecbbab100810da8328a,e,#,#N/A
30926,46f4ea6fa25f8640997c74465b777a68,7,#,712
30930,bef4cfb46f6469c944bd0ff95a022666,6,#,#N/A
30934,97d50494752777420798daa663d431fe,7,#,710
30942,7a66623c562e760fdd15d00e3465e7d2,6,#,#N/A
30980,f1f72d813e90333823bd4c7ed08ea03e,3,#,996
31001,750ecab81d1ff6a49b81bbbe42ea01ed,b,#,#N/A
31006,72a02dbb82977d7c37b3fe6ccf22242a,2,#,#N/A
31011,c245baf8f66da69a2f590502220f83f0,2,#,#N/A
31012,507d7d6f4ef68806dd9241c600050fd0,0,#,#N/A
31018,6e4d10b1183351aaab0eb6a7a377d4f1,a,#,#N/A
31021,52e285b5666778c25c466b465fafe6bd,6,#,#N/A
31024,69255f47b39b032ff333f9d3cbb914c1,3,#,989
31032,45552fd9ef0aee8e12f43cee66e9d432,5,#,336
31033,09f6dcbdddc69eff71b41cb9fdad1e1e,d,#,#N/A
31034,9ef8f0c0e93844c54e44a620001dda6e,0,#,#N/A
31037,eb65c0c00dac46c32f2347db6ddf888f,8,#,#N/A
31045,dbb5545a7ba9eb0992de5637411155f5,1,#,#N/A
31054,cc45c6e4a2b652e18b9bd6cbcdb97333,3,#,983
31058,3444bd038ce7b0add890d918694aeedf,4,#,#N/A
31067,c5ac385a6b046a085475d7397bc21fff,f,#,#N/A
31069,0dc723bf21d80722999a5180ce48668d,9,#,37
31092,e20666562afc0a7852502c846072f53a,6,#,#N/A
31094,0aaaf52577e5a5a453690e8197d10d79,a,#,#N/A
31101,24b3c3d78b2aed3111f86d5fb5f53a1c,1,#,#N/A
31104,d9cc1b2d31fe2432d1cf7000697d86aa,0,#,#N/A
31122,999dffd7fc846ed94985b706def79ae5,9,#,32
31128,81d6f10f69f83049ae8999e42e3cff04,9,#,31
31149,e444b2b039ce482889986546fcfd8113,4,#,#N/A
31159,3ae33e7cdff1fc5558f9ed62fe74bef6,5,#,320
31167,1fb3fa95666a80be388ddd011d025b28,6,#,#N/A
31189,9fdb00c8b512e070999e864e6e963a67,9,#,27
31196,1b71f9701f586754c24fff4f9dab48ce,f,#,#N/A
31201,d22eec5b2ea44333a341e65450f3ce1b,3,#,968
31210,6a000fd5763b760550cd353ed9ca7fbe,0,#,#N/A
31224,a2e4c22b5af539e1a804a68521cc0bbb,b,#,#N/A
31233,b873d36d147322237cce1a7c0a6eb1c6,2,#,#N/A
31248,3abb46eb2f0e5de62bea5878fff3accf,f,#,#N/A
31251,d1ac34930775969ddd2e88637e09138b,d,#,#N/A
31281,383133e19ba135a571819082666e4596,6,#,#N/A
31282,04ece731bf8e55724250e79997c8aac9,9,#,18
31288,7b7bbb13af37169f724c3f8e1fc9a45f,b,#,#N/A
31302,e32d81405eee5a22707e9b83c09a27a3,e,#,#N/A
31309,565a23e8882e2787cb1b424f1cf6ee84,8,#,#N/A
31333,26b30804c43b6a52854cf7ddd711e97c,d,#,#N/A
31334,83b283d45abd4b66688dda9777d8badc,6,#,#N/A
31348,fc6481b152d37c0f1497bab5552a0914,5,#,303
31376,016a6ff1ebf99fc6b0cbbb5958bc6f8b,b,#,#N/A
31381,cac054f18412ddd8e5e6f082a367f367,d,#,#N/A
31391,8373ec88f9c111837eb2f025f15d57c7,1,#,#N/A
31401,a277b1403fdc0d7dcff00fff1117feab,f,#,#N/A
31406,5599cbc7b4ceea734c555cd4eb252891,5,#,298
31431,8a3e3335e1870864e4f049530875ebb0,3,#,949
31434,4f1555d64bbabd928d52214bde851c48,5,#,296
31435,c31fff4f0a6a20f08aa230f276f3e625,f,#,#N/A
31436,457fc48bc44b2647f8ff4eaaa0bf861e,a,#,#N/A
31448,afb724dbf9f7b1c3e0aaa18b620633e9,a,#,#N/A
31462,26656140a5883b407c73356d03baaac5,a,#,#N/A
31464,bbc29a7f85fe9ab3d8fde195dc999994,,#9#,#N/A
31480,70c45bb1ddd6543cd0a148407cc82931,d,#,#N/A
31481,1333ec0f439c9dd9160ac7f73cea53d0,3,#,941
31493,c527635fd000161383880c8262656359,0,#,#N/A
31504,57cbd20009e74712f7a66dad4b48d737,0,#,#N/A
31512,a2f2301ea50d62b269e6ca06c28dddcb,d,#,#N/A
31514,3000fd132c5db838fa98d6e715bfcfac,0,#,#N/A
31516,a6448625dce66a12820fdf30627fff11,f,#,#N/A
31530,bf42cc94babf7a333e1f3d639b78c666,3,#,935
31531,fd8a8a333f47eeb456730b5e0ba90f60,3,#,934
31536,d3113d4dc85294bbb2bf6fc67fdf6e84,b,#,#N/A
31537,ed3335bca84cad907111311f46dc797a,3,#,932
31568,92f2fff2e9a7f78d6a2e3ddaa9dbdf4a,f,#,#N/A
31594,64d30b5122203e6e17a294f279eae935,2,#,#N/A
31615,1bc4a2d1edddb8a79423851a1f22ceb0,d,#,#N/A
31620,b4b0980722f05bccc49e5151b7912ba2,c,#,#N/A
31622,2a6a2f94d72e8964a3330dc4503ed0b2,3,#,927
31657,851cb01dffa690d8f2c000d62933ddda,0,#,#N/A
31670,4582472adaca8d6d1393e6b59e63daaa,a,#,#N/A
31676,d3ca222b293f521a3e6e50b5919daefd,2,#,#N/A
31686,bb2909b10dbc15d784a737444e5ce8f1,4,#,#N/A
31699,d7889a77a1d79e27925bcf222691e0e8,2,#,#N/A
31703,08ce0e66177ae476d2b194dd4955444a,4,#,#N/A
31706,9e195e6a530a1f5f5cdd8bbb4b1c9c6e,b,#,#N/A
31707,37e4faabdfaf1f63966636a17a2ab998,6,#,#N/A
31719,3b2ef278e1eee6c9b3db536e2fd37e68,e,#,#N/A
31741,d468320239ae2a5f01ef333c243a61f7,3,#,917
31744,9861c18a203c2edc0008f48352683ed4,0,#,#N/A
31745,fbb321c730e012642100096a06c2daf3,0,#,#N/A
31747,543004402f8b0222dd94952646240d0d,2,#,#N/A
31755,5215bd7d0d891af4a19c8880192e5a61,8,#,#N/A
31760,a197ddd3b0ef9eafbf3accfbe67b2254,d,#,#N/A
31762,64bbd100c2cba819c900c3444f59db43,4,#,#N/A
31769,75e3fff6307a4e1c5bb276d25228b77a,f,#,#N/A
31774,72e10522b55033222bdd371d66401416,2,#,#N/A
31777,f7a444c5aa2c09f4ca3faf7e9d294c0d,4,#,#N/A
31789,6ab4947847fd9178209c6deeeb4f4758,e,#,#N/A
31817,fb82882cc4c658eeb98e852813ccc492,c,#,#N/A
31823,f86fe1293f08d9ba0111415d807432f0,1,#,#N/A
31835,a9c4216d713c212333e175e1ccf6c082,3,#,904
31836,adf89a0222a69f2d4f5db4e37930da39,2,#,#N/A
31837,f5a7b2a5323e6bfdf2d73aff3b9c8ccc,c,#,#N/A
31839,9eeba50024963a0cc9e0006273dc1e0a,0,#,#N/A
31840,8aa060b72096c527a75d15111338f314,1,#,#N/A
31842,a494bb9ad80faaa1cc331feffa8db6e1,a,#,#N/A
31868,695a967796d41bbaae61fd03ae2e4ddd,d,#,#N/A
31872,52ad1f41467ceeb5ceeed308b61b9be1,e,#,#N/A
31877,ec248533899eadaa5addf3d87bf6ceee,e,#,#N/A
31882,c07f4f2c48032522ff34c3045bd666e1,6,#,#N/A
31889,b2d3d3dd5e85b703cdef7daaac759a17,a,#,#N/A
31890,a22259306fdf1055af1a5a5a2ccd327f,2,#,#N/A
31921,448ed666f20bd493cc4e5659c759a408,6,#,#N/A
31952,9f02d7f30a02cddd17d44c52caaaa33a,d,#,#N/A
31955,ccc36676a0327c100e3e1c6f7408ec0f,c,#,#N/A
31956,2fedddb020f8c33749cb73b50e100826,d,#,#N/A
31957,d223ab5f7f8dcce498cccbde8aa65c49,c,#,#N/A
31963,59d3f3cad5f01d70b9857666cebd4523,6,#,#N/A
31970,70b84d0cd9ec7b227a444e5226382708,4,#,#N/A
31981,535c9f1aebef98b331110203394eda05,1,#,#N/A
31984,ad63842477813881c222587f325113e5,2,#,#N/A
31987,b2859d3ad63e1d5b78dddb925b798cb6,d,#,#N/A
31992,06adccc7cda44c72b079c7c509ca90bb,c,#,#N/A
31999,e9b3a8295f87e697293e5874181116d4,1,#,#N/A
32015,2dd98596aae5a175fa7c66ccc89d3c4f,c,#,#N/A
32021,956b38592e67da76c395eec8aaa599d6,a,#,#N/A
32024,aaa11890eeae1cb2c900014fefe7a2eb,a,#,#N/A
32028,17c822c94fbb05e777b4d40a94749676,7,#,589
32034,9b781dfc42aaa9a7d6e90b2fecf274ea,a,#,#N/A
32046,5a811ee356e5eb6b3b69593fd68d111e,1,#,#N/A
32050,3f604acf437f2325fff701f4b68ba1fe,f,#,982
32058,9b561eee28cf6d98dd18b490cd6b7485,e,#,#N/A
32060,382ac435d24233f5316bbb8844955a19,b,#,#N/A
32061,98804780da2f7b595d1a5b1117e66701,1,#,#N/A
32068,ea98ac2d863517a66888cb534d414178,8,#,#N/A
32070,6969eee3d901e43179c0475edf7a209c,e,#,#N/A
32071,d4d29a14abb020c2444a35a707347179,4,#,#N/A
32081,48a5ddc91267dbaaace38a11978360ff,a,#,#N/A
32084,92c978b55bd9b014dce831faa05b7776,7,#,578
32089,e0a9beaf1ccc6e676634c343faa199e1,c,#,#N/A
32097,55dbc34111982c7571a593d36a94a1ad,1,#,#N/A
32109,ad78eec538bbb7cd1baba8b475f21d39,b,#,#N/A
32111,a5f9378affab859be08329a3bf3334dd,3,#,862
32114,466dddab9d04c654e4f2120742794fef,d,#,#N/A
32128,1d3e819b88c4825880bbaaa4e425be88,a,#,#N/A
32129,24dec0d144452e7fb708344062e60147,4,#,#N/A
32149,aa3888c9a502de10b2143d55310d52e8,8,#,#N/A
32169,4521d0a2446667d552a3775beb8f2d35,6,#,#N/A
32179,95187c01222cb76098e38da5f9f58995,2,#,#N/A
32180,999c7578f55b509c3dd293419f451a3c,9,#,#N/A
32187,3cccbdfdcea5cf029931f7489d069874,c,#,#N/A
32194,ae0666b136a9fb4aab656483b069db4a,6,#,#N/A
32202,82841926874542749322252abd1aa4fe,2,#,#N/A
32241,e4ce304807111496d35c1751adb30d57,1,#,#N/A
32242,8b88bdd0530e5cef04ffc333d3d80c79,3,#,850
32256,98b6b94c764812cac93422268ec1c5a4,2,#,#N/A
32257,e676fb0076915e23ba1e25d5999dbeb2,9,#,#N/A
32279,4b5fb192b777ae0b49541fff727c39f9,7,#,559
32294,8132a0185fad85d71a04c7fbe8284443,4,#,#N/A
32311,c0b272640b28ed059f62226cbd2edb53,2,#,#N/A
32314,2d3940c56e5c8b1110c6d17171d0aec5,1,#,#N/A
32322,1cdd39e8015f37547fc2b6eee304352c,e,#,#N/A
32323,9fef294c8491f74ca04f55543597f3af,5,#,190
32330,b79ef59f624078e187a59b1419100999,9,#,#N/A
32343,46b55948fff388f379e9f126e0368b74,f,#,948
32350,66b5407883120bef4ddced2b69441999,9,#,#N/A
32351,a156e28bd63272223f710791d5bbc072,2,#,#N/A
32363,999b81d7d2bbb5d0730417d2e41d461c,9,#,#N/A
32367,9630c5260dd9432ccc47f348ee8fd5d9,c,#,#N/A
32386,900341b526c63e912d1aa21fffbd6736,f,#,943
32390,83ca3c9f64f05ff385fff96b3ad7577f,f,#,942
32400,9ec199966c8a5050cd3fbd26cbfa1eb1,9,#,#N/A
32407,595108d3451e4d3575bbb5d9537e0103,b,#,#N/A
32416,d5f4b3149e107426fdc555cb5cd3ae2e,5,#,179
32420,714777684f6991b140a1ef372fff1433,7,#,542
32424,06a53d452be2b0d96311128e2b4be6d0,1,#,#N/A
32430,e18fdbbb327cc2a506098b5d67597d7b,b,#,#N/A
32456,796fce30b1ff9666fce78f037493393a,6,#,#N/A
32469,4c80170bc26dbbb06623914f70c5d93f,b,#,#N/A
32473,3de3fab2495b2228a9ba9c25d9f087ab,2,#,#N/A
32502,b9aa22285c1e03627ae309e38ae3816e,2,#,#N/A
32504,219c82db2e1e37de226f244870aaa74c,a,#,#N/A
32512,408c6d5fff1fe27b4bba5aa587466bd6,f,#,930
32520,968f7fb36c2c53bcc5fff36e92005217,f,#,929
32525,625cd06eec3ac1b66037775261cb020b,7,#,532
32536,849d4adbff6124b516e71b9680bf555d,5,#,167
32541,aa75ec76766cc4bbbca5fdc5544095d4,b,#,#N/A
32545,5a4cee690ee75400a19237f8823b3999,9,#,#N/A
32551,5f7c91aba77737d60f0b91d9f5eb4d12,7,#,528
32555,dec994913c2fb664a5009c34ae2226a0,2,#,#N/A
32577,933ea9e2cef6ea97e12a955591471d3d,5,#,162
32584,be5333fbfc3c5dee89c7742b63b62056,3,#,813
32602,05d7dc311c6a503943a7aa2cdc222de1,2,#,#N/A
32624,ba25192f2698f83b1eee4c7f6dffc266,e,#,#N/A
32626,fe2ccb68c33999f4669b2a363f59fa51,9,#,#N/A
32630,46a09a81e33b56bc1f1a7b02444187a6,4,#,#N/A
32636,7790fde3e5eb0b7046adfdfb0919d777,7,#,520
32663,125d4babd60e1ca14445d98b21f05eda,4,#,#N/A
32677,bb18d5b0004bbdc2540a3d990ca02eac,0,#,#N/A
32679,bcd4f188829010b494f7eec36295798b,8,#,#N/A
32682,3a3d60924eba55b991a5c589bfc91444,4,#,#N/A
32695,c03eb9c78b993c8222c8a4a5e6aa64c8,2,#,#N/A
32699,fb8646c0388646a83444ea9b3d501437,4,#,#N/A
32708,23d92b4f06888f0d67337de92b7a675a,8,#,#N/A
32730,0c43a266fdd024222e926a29c1e362af,2,#,#N/A
32737,24441c1c23fa16ea476ffce9cf07c1e1,4,#,#N/A
32738,fb8666c7cb251a4d6aa2a43cf49a87ff,6,#,#N/A
32739,38fa111631a17be415deaeca29e0af05,1,#,#N/A
32741,898b2d5615b4679f7c414beefff04bd1,f,#,904
32742,b2cf9c0d1e29b30982cccdab75bfab2f,c,#,#N/A
32746,2f0b5bd4a67904221ef333125a7cfc27,3,#,794
32764,95b80adddb1df040377e441087da9f0b,d,#,#N/A
32765,fd6240333cc60790e4333bc7a3e7f2c2,3,#,792
32777,b6c25e5e659c4aaabfe24e02f5c3a036,a,#,#N/A
32779,04a2526d326f0a2d8862b444f311e510,4,#,#N/A
32785,959c53972220f1d169af5d71149ddfad,2,#,#N/A
32797,7ffcfd968327fcb99bddd914d97aea0f,d,#,#N/A
32805,17ba1c94435cd2b32fb22285317b395c,2,#,#N/A
32812,2221bef9d91e08023fec173cbbf9d04f,2,#,#N/A
32814,89210a4d3ac0480a1beeeac8f77bec65,e,#,#N/A
32815,8617bc942d42fb0333c84fd70b7c8170,3,#,784
32830,70190e3be1c39278aa9d3af00097f71a,0,#,#N/A
32835,e7c3c17eb9fd53c922846903339fde70,3,#,782
32852,0d59437ea56fb568f86eba300033468d,0,#,#N/A
32854,bda66895eb7d3f9e4eb298bcb2feee9d,e,#,#N/A
32871,b08889f861da4523ca9a8bea348b417c,8,#,#N/A
32884,67fd5809671bbbf118c67090602e062b,b,#,#N/A
32907,3feff49fffdfcbd2cf031f3b08cc8a3b,f,#,885
32928,80ca5552d26b9cb6fba77d3130017ee4,5,#,124
32930,bc58e74db030555929ab8f4cca57c8ff,5,#,123
32951,fffefdcbc32d3c155f512eb62c105677,f,#,882
32960,9a27c209713272587938fb62224f1f42,2,#,#N/A
33028,68091d7000dc448940ca3a6e2ffa22f7,0,#,#N/A
33036,9236be0bcac883b807418f51222153ec,2,#,#N/A
33047,4110685bbbc5368151148b85871aa969,b,#,#N/A
33056,78bbcdeac61ddd0bdb0a90f5879354b7,d,#,#N/A
33062,a427773b2fbf0f7de70fb3e9e490d47a,7,#,480
33064,384388daaacb28140c9f49c9400cc1b3,a,#,#N/A
33077,0213ded675d0db38af101b110ccc1593,c,#,#N/A
33095,d48930e060009fe8a7f96de0b29cdd2c,0,#,#N/A
33101,4d3b47755666a1f008dfa45ded9d923a,6,#,#N/A
33109,c5276d10aaa5ad5f6d93be9788a8a8f3,a,#,#N/A
33124,3175a467bf876f0c10f0858f4888fb5d,8,#,#N/A
33140,96d2a79d2444e1ded4284f268a172eb1,4,#,#N/A
33144,3056948ee55524021f92762b271427fc,5,#,108
33152,946c7330d3e3cfb90333b4c5b25d4db1,3,#,759
33155,49f913594650924d2e43a1e3e5fff03f,f,#,866
33159,d2d2f27f50997444182b35bb180a970d,4,#,#N/A
33166,b342b12220a50010f585258f23107b62,2,#,#N/A
33171,7666eb82fb5f1757151c087ff016c155,6,#,#N/A
33172,47d64c2ef6667f1d8eadf2d1a0cb792b,6,#,#N/A
33200,1131363c8737d37d830120eee9e7a429,e,#,#N/A
33213,739315b042ffaaa0e7f8f9efc8ce8476,a,#,#N/A
33218,20518d205c20b0adaaa6f531465d7fde,a,#,#N/A
33221,a59231c032298ff71ceee2e2a864bfe7,e,#,#N/A
33222,090d437783083f0e562078cae13aaaed,a,#,#N/A
33228,47e666ca708980d920e52fd05e08b9a3,6,#,#N/A
33240,b2be67c55573840c95bddd1b32a535a1,5,#,95
33277,1eccc1e76551a1c19260804b1c607522,c,#,#N/A
33301,1371bcfd1f3c1089fd8f5800022954ff,0,#,#N/A
33304,95e2df9a590c4443c9f588b4efc4cc3a,4,#,#N/A
33315,e3989f7b3334f37611e5d0345a31aeac,3,#,743
33332,1612a4ab089aaad0c98a070c039cd449,a,#,#N/A
33348,fd6613bffa5b3c8fd045c777ff4b4c74,7,#,453
33352,b03cd6e15a5246f1899931b1bf87c5ed,9,#,#N/A
33361,890179bdfe5f782a202283d15fff0002,f,#,847
33365,be7bdf5905a7999bfa71989e0bd9ab4f,9,#,#N/A
33377,162267de43deae6715ef19db009ccc95,c,#,#N/A
33396,d19e96b168036b2fa4175999579cd7d1,9,#,#N/A
33410,1831fff0e202f375bf4e8c74cf01d051,f,#,843
33454,d8d6c6c1d22ab08d56fffe89e0729dfb,f,#,842
33455,58a8c858b3e1666b0f713815e4478949,6,#,#N/A
33456,84a14447fb3eeb0b4abbd080a23790a5,4,#,#N/A
33464,00067ee6ed21e93a1fbbaa785eb6dbef,0,#,#N/A
33468,622ce0fcb655efa389179eee16fb9f58,e,#,#N/A
33476,44eebe70aa36278485761700018d31af,0,#,#N/A
33487,c843561da1227f9af00a79e0122444f2,4,#,#N/A
33507,b7acf8fed87c13864369222bf03837c2,2,#,#N/A
33525,7b034eeec81cf7420c9a84e5d80f5c9d,e,#,#N/A
33526,1092fff8cd108490c859e1fa647ccc60,f,#,833
33533,0239ecc370002750d912c10b63b48f66,0,#,#N/A
33534,175010b297fd03743fd0b8feee893fe1,e,#,#N/A
33545,b714c3ac549bab9b4b23f8255580342f,5,#,70
33550,25b8e995f0cbbb27737f616bd2114bb4,b,#,#N/A
33567,36fe19f73ff40ac36cbbb38ca6f738e9,b,#,#N/A
33574,7635628884f40ad12678dd0fa1ba7a0c,8,#,#N/A
33587,7b9c8ae27f0ace2fcddd03244706867a,d,#,#N/A
33589,32fc4460b9531ec28c688111569c96d8,1,#,#N/A
33604,e2e5e9c396ce4aa111b5989932a53b42,1,#,#N/A
33605,36effc9af6645a0553e820d9d888da7f,8,#,#N/A
33606,0c26147f18fbbb65ead26beb5a528a62,b,#,#N/A
33646,13c8884c58a45ed1b2db26f8ff00d023,8,#,#N/A
33649,74c7874baf733e00035290813f978fc0,0,#,#N/A
33663,46a777f606684e875c6f1d304b00788f,7,#,423
33671,7c55f3f9e1bbb3d7f848e7811eb4252c,b,#,#N/A
33676,6c1d47411132e7886858723454a8dddf,1,#,#N/A
33681,24522a58f34666ccf98ba52834228b8f,6,#,#N/A
33686,7dee7ed129eee96cfaa1e569f3934cbf,e,#,#N/A
33703,e1eb4f50cf5333d98a2f8f58146d3327,3,#,706
33706,5d96c5d8d2888af74ff882e85f04fb28,8,#,#N/A
33707,9996a864928a915dda53319e2c57c898,9,#,#N/A
33719,7d9089433258ca44462705db549363e5,4,#,#N/A
33720,b48934067fecca62229ff08b9f74ad17,2,#,#N/A
33736,09739f5f02543bd4d8d44ddd9846c2be,d,#,#N/A
33740,8e5cdbdcd02299c05345638000b21b49,0,#,#N/A
33760,61f8eac1d555cbc5590921d8ff7e0750,5,#,47
33780,ca51efaf98bbb83d36e4c889672a32f2,b,#,#N/A
33806,654391d69427333e9967fec78f10948e,3,#,697
33811,bc9e384c8e4395307f6387f2ea7666cf,6,#,#N/A
33826,2a8980471ddd3ecb6a9cd95dfb3349a6,d,#,#N/A
33831,d76e0acb7a70dc7e4b6e70bb24d888c0,8,#,#N/A
33849,179945e8500992229acbd666fab0dbcb,2,#,#N/A
